id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,tik_freq,use_less_than_2GB,use_2GB_to_4GB,marriage_status,number_child,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
15646,김지영,Female,24,Bachelor,Sales & Related,840000000.0,Unmarried_0,Korea,031-479-5484,Textile manufacturing machine operator,3,6,4,3,3,Unmarried,0,Work,Alone,Sunny,06:00,1,0,0,0,1,0,5,5,0.0,0,Unknown
5858,Alyssa Ramos,Female,21,Bachelor,Sales & Related,892500000.0,Unmarried_0,England,-4641,Youth worker,3,8,5,1,2,Unmarried,0,Work,Alone,Rainy,07:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
12084,井上 英樹,Male,32,Unknown,Sales & Related,1870000000.0,Unmarried_0,Japan,080-1561-8899,navigator,23,2,2,8,1,Unmarried,0,Travel,Family,Sunny,10:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
12899,류정훈,Male,32,Unknown,Sales & Related,1521600000.0,Unmarried_0,Korea,041-952-9090,사회복지사,13,3,2,8,0,Unmarried,0,Visit,Alone,Snowy,20:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
15064,Jackson Hall,Male,32,Unknown,Sales & Related,1852500000.0,Unmarried_0,Us,(595)674-5190x75934,Building control surveyor,14,1,2,5,0,Unmarried,0,Work,Alone,Rainy,07:00,0,0,1,0,1,22,1,1,0.0,0,Unknown
15156,Артем Трифонович Никонов,Male,34,Unknown,Sales & Related,1830000000.0,Unmarried_0,Russia,+7 (717) 249-86-85,Florist,9,2,2,7,0,Unmarried,0,Work,Alone,Snowy,06:00,0,0,1,0,1,0,4,4,0.0,0,Unknown
9851,Jessica Snyder,Female,44,Masters,Business & Financial,1932500000.0,Married_3,England,238-679-3176,"Surveyor, building",0,2,16,8,0,Married,3,Travel,Family,Snowy,16:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
15828,Cynthia Stevens,Female,42,Masters,Business & Financial,1932000000.0,Married_3,England,922.493.8928x32427,Marketing executive,0,3,20,6,1,Married,3,Travel,Friends,Snowy,21:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
4633,Rhonda Peterson,Female,42,Masters,Business & Financial,2155000000.0,Married_1,England,(499)599-7712x0692,"Designer, television/film set",0,1,15,6,0,Married,1,Visit,Alone,Snowy,20:00,1,0,0,0,1,22,2,2,0.0,0,Unknown
10813,石井 七夏,Female,42,Masters,Business & Financial,1958400000.0,Married_4,Japan,080-6349-9009,model,0,3,23,7,0,Married,4,Work,Alone,Rainy,06:00,0,0,1,0,1,33,4,4,0.0,0,Unknown
14084,Brooke Gomez,Other,41,Masters,Business & Financial,2172500000.0,Married_4,Australia,0409-543-194,Tax inspector,0,3,14,6,1,Married,4,Work,Alone,Snowy,07:00,0,0,1,0,1,0,1,1,0.0,0,Unknown
6507,Christine Case,Female,32,Unknown,Computer & Mathematical,7837500000.0,Married_0,England,282.838.9323x088,"Engineer, petroleum",0,0,21,8,1,Married,0,Travel,Alone,Sunny,15:00,1,0,0,0,1,30,4,4,0.0,0,Unknown
19787,Amanda Combs,Female,31,Unknown,Computer & Mathematical,11347200000.0,Married_0,Us,001-568-888-6278,"Restaurant manager, fast food",1,0,19,5,0,Married,0,Travel,Friends,Sunny,21:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
3789,Nancy Jones,Female,34,Unknown,Computer & Mathematical,6467500000.0,Married_0,England,001-304-781-1162x4994,Facilities manager,0,1,11,5,1,Married,0,Travel,Friends,Rainy,19:00,0,1,0,0,1,0,4,4,1.0,1,DATASILVER
7884,Catherine Morgan,Female,32,Unknown,Computer & Mathematical,4440000000.0,Married_0,Us,(394)205-7323,Historic buildings inspector/conservation officer,0,0,23,5,1,Married,0,Travel,Family,Rainy,00:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
1252,Laura Barker,Female,34,Unknown,Computer & Mathematical,10905600000.0,Married_0,Us,+1-365-569-9609x412,"Designer, furniture",1,1,20,7,0,Married,0,Visit,Alone,Snowy,15:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
15906,Holly Alvarado,Female,31,Unknown,Computer & Mathematical,4420000000.0,Married_0,England,575.967.2768,Biomedical engineer,0,1,19,4,0,Married,0,Visit,Alone,Snowy,22:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
4373,Carol Dixon,Female,31,Unknown,Computer & Mathematical,9482500000.0,Married_0,England,8886763392,Hotel manager,1,0,20,5,0,Married,0,Visit,Alone,Sunny,15:00,1,0,0,1,0,0,1,1,0.0,0,Unknown
11090,Miss Jennifer Todd,Female,31,Unknown,Computer & Mathematical,11632800000.0,Married_0,England,426.441.8363,Research scientist (physical sciences),0,1,13,8,1,Married,0,Work,Alone,Rainy,07:00,0,0,1,0,1,0,1,1,0.0,0,Unknown
9069,林 舞,Female,35,Unknown,Computer & Mathematical,12265000000.0,Married_0,Japan,070-9967-2221,裁判官,0,1,19,7,1,Married,0,Work,Alone,Snowy,07:00,0,0,1,0,1,0,5,5,0.0,0,Unknown
7242,Майя Ниловна Мамонтова,Female,31,Unknown,Computer & Mathematical,8779200000.0,Married_0,Russia,+7 (180) 360-7914,Copywriter,1,0,13,5,1,Married,0,Work,Alone,Snowy,07:00,0,0,1,0,1,0,4,4,0.0,0,Unknown
1136,Christopher Garrison,Male,39,Bachelor,Computer & Mathematical,1315200000.0,Married_1,England,(858)237-4593,Insurance claims handler,1,0,3,4,0,Married,1,Travel,Family,Rainy,22:00,0,1,0,0,1,8,4,4,0.0,0,Unknown
14247,郝淑华,Male,36,Bachelor,Computer & Mathematical,1221600000.0,Married_1,China,15850344729,促销员/导购,2,0,2,5,0,Married,1,Travel,Alone,Sunny,18:00,1,0,0,0,1,9,4,4,0.0,0,Unknown
10554,Dr. Roman Lange B.Eng.,Male,38,Bachelor,Computer & Mathematical,1467500000.0,Married_2,Denmark,8808696283,Construction specialist,2,0,2,7,0,Married,2,Travel,Friends,Rainy,20:00,0,1,0,0,1,11,2,2,0.0,0,Unknown
19620,Paul Morales,Male,40,Bachelor,Computer & Mathematical,1340000000.0,Married_3,Australia,02-4783-9100,"Teacher, adult education",2,0,3,7,0,Married,3,Travel,Family,Sunny,00:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
5095,Ronald Pittman,Male,39,Bachelor,Computer & Mathematical,1360800000.0,Married_2,Us,297.727.0024x7231,"Therapist, sports",2,0,2,8,0,Married,2,Travel,Family,Sunny,11:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
9756,山本 拓真,Male,37,Bachelor,Computer & Mathematical,1412500000.0,Married_4,Japan,090-0783-0772,doctor,1,0,3,8,0,Married,4,Visit,Alone,Snowy,16:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
12280,Brian Alvarado,Male,39,Bachelor,Computer & Mathematical,1420800000.0,Married_2,Us,559.476.7840,"Scientist, product/process development",2,0,1,7,0,Married,2,Visit,Alone,Snowy,20:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
2535,Sean Robertson,Male,37,Bachelor,Computer & Mathematical,1352500000.0,Married_3,England,404-753-0746,"Scientist, research (life sciences)",3,0,3,5,0,Married,3,Visit,Alone,Sunny,15:00,1,0,0,1,0,0,1,1,0.0,0,Unknown
15461,清水 充,Male,38,Bachelor,Computer & Mathematical,1430400000.0,Married_1,Japan,080-5036-9554,judicial scrivener,2,0,3,4,0,Married,1,Work,Alone,Snowy,07:00,0,0,1,0,1,0,3,3,1.0,1,DATAGOLD
8493,Самсонова Валентина Степановна,Female,33,Masters,Education&Training&Library,408000000.0,Married_1,Russia,+7 (438) 268-0718,Military lawyer,0,2,0,3,2,Married,1,Travel,Family,Rainy,15:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
13021,София Валентиновна Жукова,Female,34,Masters,Education&Training&Library,347500000.0,Married_2,Russia,8 (267) 136-5798,Nephrologist,0,1,1,3,1,Married,2,Travel,Family,Snowy,16:00,0,1,0,0,1,6,4,4,0.0,0,Unknown
15560,李秀芳,Female,34,Masters,Education&Training&Library,375000000.0,Married_2,China,18186172867,Advertising creative/design supervisor/specialist,0,2,0,3,3,Married,2,Travel,Friends,Rainy,21:00,0,1,0,0,1,8,4,4,1.0,1,DATAGOLD
11468,Sandra Sanders,Female,35,Masters,Education&Training&Library,600000000.0,Married_4,England,5804797807,Prison officer,0,2,0,3,2,Married,4,Travel,Friends,Snowy,09:00,0,1,0,0,1,7,4,4,0.0,0,Unknown
3712,Meghan Navarro,Female,33,Masters,Education&Training&Library,355000000.0,Married_1,Us,754.640.4751,Solicitor,0,1,0,2,2,Married,1,Travel,Family,Sunny,00:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
15675,Елизавета Матвеевна Кулагина,Female,32,Masters,Education&Training&Library,545000000.0,Married_3,Russia,8 579 089 02 67,Sociologist,0,3,1,3,2,Married,3,Visit,Alone,Snowy,16:00,0,1,0,0,1,9,3,3,0.0,0,Unknown
14421,池田 舞,Female,32,Masters,Education&Training&Library,352500000.0,Married_1,Japan,070-3325-6093,model,0,1,1,1,3,Married,1,Visit,Alone,Sunny,17:00,1,0,0,1,0,6,1,1,0.0,0,Unknown
10383,Patricia Mckinney,Female,34,Masters,Education&Training&Library,326400000.0,Married_2,England,+1-467-670-8523x2551,Speech and language therapist,0,2,1,1,2,Married,2,Visit,Family,Sunny,19:00,0,1,0,0,1,0,4,3,1.0,1,SOCIALMEDIAGOLD
16452,Kristina Grimes,Female,31,Masters,Education&Training&Library,365000000.0,Married_1,Us,850-888-6258,"Producer, radio",0,2,1,3,2,Married,1,Work,Alone,Snowy,07:00,0,0,1,0,1,0,2,2,0.0,0,Unknown
13058,Laura Cook,Female,34,Masters,Education&Training&Library,492000000.0,Married_2,England,(539)853-7429,Office manager,0,3,0,1,1,Married,2,Work,Alone,Snowy,07:00,0,0,1,0,1,5,4,4,0.0,0,Unknown
8585,長谷川 裕美子,Female,56,Bachelor,Retired,225000000.0,Divorced_2,Japan,090-0770-9468,architect,0,5,15,12,1,Divorced,2,Travel,Alone,Sunny,15:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
5512,Kimberly Bonilla,Female,70,Bachelor,Retired,110400000.0,Divorced_2,England,288.338.8415x50775,Race relations officer,0,6,11,21,0,Divorced,2,Travel,Friends,Sunny,13:00,0,1,0,0,1,38,4,4,0.0,0,Unknown
15565,谢娜,Female,79,Bachelor,Retired,95000000.0,Divorced_4,China,13857459426,reporter,0,8,19,15,0,Divorced,4,Visit,Alone,Sunny,15:00,1,0,0,1,0,42,2,2,0.0,0,Unknown
15666,Jamie Perry,Female,71,Bachelor,Retired,232500000.0,Divorced_1,England,347-365-7270x184,Pharmacologist,0,7,22,20,1,Divorced,1,Work,Alone,Snowy,07:00,0,0,1,0,1,0,2,2,0.0,0,Unknown
1242,Kevin Alvarez,Male,25,Highschool,Sales & Related,1022500000.0,Unmarried_0,England,001-515-225-9643x48182,"Administrator, Civil Service",0,0,5,8,0,Unmarried,0,Travel,Family,Sunny,08:00,0,1,0,0,1,0,5,5,0.0,0,Unknown
13677,최정남,Male,23,Highschool,Sales & Related,1080000000.0,Unmarried_0,Korea,043-012-2065,Other Sports and Recreation Professionals,0,0,6,4,0,Unmarried,0,Travel,Family,Rainy,09:00,1,0,0,0,1,0,4,4,1.0,1,DATAGOLD
6577,Wolfhard Putz,Male,21,Highschool,Sales & Related,1030000000.0,Unmarried_0,Denmark,+49(0)7009 045272,Fleischer,0,1,6,4,0,Unmarried,0,Visit,Alone,Snowy,20:00,1,0,0,0,1,11,2,2,0.0,0,Unknown
5777,Азарий Ильясович Капустин,Male,21,Highschool,Sales & Related,904800000.0,Unmarried_0,Russia,+7 427 327 32 29,Guitarist,0,1,7,7,1,Unmarried,0,Work,Alone,Rainy,07:00,0,0,1,0,1,16,3,3,0.0,0,Unknown
5446,饶帅,Male,24,Highschool,Sales & Related,1125600000.0,Unmarried_0,China,13717622193,PR/Media Assistant,0,1,8,8,0,Unmarried,0,Work,Alone,Snowy,07:00,0,0,1,0,1,0,4,4,1.0,1,DATAGOLD
9548,Eric Smith,Male,24,Highschool,Sales & Related,1060800000.0,Unmarried_0,England,442-886-1957x99436,"Conservator, furniture",0,0,5,4,0,Unmarried,0,Work,Alone,Snowy,07:00,0,0,1,0,1,0,2,2,0.0,0,Unknown
7259,Stanley Washington,Other,30,Associate,Building & Grounds Cleaning & Maintenance,950000000.0,Married_0,England,4455517682,"Sound technician, broadcasting/film/video",1,1,3,1,0,Married,0,Travel,Alone,Sunny,16:00,1,0,0,0,1,6,1,1,0.0,0,Unknown
9221,Zachary Anthony,Male,29,Associate,Building & Grounds Cleaning & Maintenance,1130400000.0,Married_0,Us,926-584-8122,Chiropodist,0,1,2,3,0,Married,0,Travel,Friends,Rainy,20:00,0,1,0,0,1,6,1,1,0.0,0,Unknown
4028,Michael Mathews,Male,29,Associate,Building & Grounds Cleaning & Maintenance,936000000.0,Married_0,England,843-893-5440x14401,Purchasing manager,0,1,1,3,1,Married,0,Travel,Family,Rainy,14:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
2534,Emma Thompson,Other,29,Associate,Building & Grounds Cleaning & Maintenance,1045000000.0,Married_0,Us,711-595-2301,Conference centre manager,1,0,3,3,1,Married,0,Visit,Alone,Snowy,15:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
15033,James Howell,Male,29,Associate,Building & Grounds Cleaning & Maintenance,984000000.0,Married_0,Us,001-880-928-3903x42845,Theatre director,1,1,2,1,0,Married,0,Visit,Alone,Snowy,19:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
7412,차준혁,Male,28,Associate,Building & Grounds Cleaning & Maintenance,1034400000.0,Married_0,Korea,061-044-1299,조사 전문가,0,1,2,3,0,Married,0,Visit,Alone,Sunny,17:00,1,0,0,1,0,0,2,2,0.0,0,Unknown
17332,Christian Hull,Male,28,Associate,Building & Grounds Cleaning & Maintenance,1094400000.0,Married_0,Us,(820)831-9000x77356,Company secretary,1,1,3,2,0,Married,0,Work,Alone,Rainy,07:00,0,0,1,0,1,0,3,3,1.0,1,SOCIALMEDIA
2796,Dr. Nathan Jacobson,Male,29,Associate,Building & Grounds Cleaning & Maintenance,1157500000.0,Married_0,Us,+1-890-229-3558x84028,"Solicitor, Scotland",1,1,1,3,1,Married,0,Work,Alone,Snowy,06:00,0,0,1,0,1,7,1,1,0.0,0,Unknown
14545,서재현,Male,30,Associate,Building & Grounds Cleaning & Maintenance,909600000.0,Married_0,Korea,016-705-5491,가수 및 성악가,0,1,3,2,1,Married,0,Work,Alone,Snowy,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
4387,William Turner,Male,29,Unknown,Transportation & Material Moving,1585000000.0,Single_0,England,(971)852-0643,Set designer,6,1,23,4,1,Single,0,Visit,Alone,Rainy,20:00,1,0,0,1,0,0,4,4,1.0,1,DATASILVER
17788,Daniel Avery,Male,29,Unknown,Transportation & Material Moving,1667500000.0,Single_0,England,+1-716-361-3119x7810,"Therapist, horticultural",8,0,15,7,0,Single,0,Visit,Alone,Snowy,15:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
13292,谢林,Male,26,Unknown,Transportation & Material Moving,1771200000.0,Single_0,China,18196224507,other,8,0,21,5,0,Single,0,Visit,Alone,Snowy,19:00,1,0,0,0,1,0,1,1,0.0,0,Unknown
17025,Dipl.-Ing. Bernd-Dieter Reichmann B.A.,Male,26,Unknown,Transportation & Material Moving,1857500000.0,Single_0,Denmark,(00679) 38412,Construction specialist,7,1,15,4,1,Single,0,Work,Alone,Rainy,07:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
5966,Лора Аскольдовна Лукина,Other,27,Unknown,Transportation & Material Moving,1766400000.0,Single_0,Russia,+7 912 199 6895,Urologist,4,0,17,8,0,Single,0,Work,Alone,Rainy,07:00,0,0,1,0,1,0,3,3,1.0,1,SOCIALMEDIAGOLD
12121,Kevin Heath,Male,26,Unknown,Transportation & Material Moving,1627500000.0,Single_0,Us,+1-718-706-0644x03247,Geoscientist,5,1,9,6,0,Single,0,Work,Alone,Snowy,06:00,0,0,1,0,1,0,2,2,0.0,0,Unknown
15113,古小红,Male,30,Unknown,Transportation & Material Moving,1780000000.0,Single_0,China,18565161584,Administrative Manager/Supervisor/Office Director,5,1,14,7,1,Single,0,Work,Alone,Snowy,07:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
16246,Jennifer Smith,Other,32,Masters,Education&Training&Library,1567200000.0,Married_0,England,001-947-599-8284x1878,Diplomatic Services operational officer,1,1,6,6,1,Married,0,Travel,Alone,Sunny,15:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
5541,William Vasquez,Male,32,Masters,Education&Training&Library,1840000000.0,Married_0,Us,+1-891-714-2178x5400,"Restaurant manager, fast food",1,0,4,8,0,Married,0,Travel,Friends,Sunny,16:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
4283,Mateus Gonçalves,Other,35,Masters,Education&Training&Library,1504800000.0,Married_0,Brazil,(021) 2711 0793,Audiovisual producer,1,1,8,4,1,Married,0,Travel,Friends,Sunny,21:00,1,0,0,0,1,15,4,4,0.0,0,Unknown
14705,Justin Swanson,Male,33,Masters,Education&Training&Library,1629600000.0,Married_0,Us,(656)379-4586,Copy,1,0,4,4,1,Married,0,Travel,Friends,Rainy,21:00,0,1,0,0,1,10,4,4,0.0,0,Unknown
7400,Patrick Hill,Male,31,Masters,Education&Training&Library,1612800000.0,Married_0,Australia,08-4410-0149,Dramatherapist,1,0,7,6,0,Married,0,Travel,Family,Sunny,10:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
1790,Heinz-Gerd Beckmann,Male,35,Masters,Education&Training&Library,1612800000.0,Married_0,Denmark,09411 20199,Physician,0,1,6,5,1,Married,0,Travel,Family,Rainy,11:00,0,1,0,0,1,13,1,1,0.0,0,Unknown
6277,Frieder Ebert,Male,35,Masters,Education&Training&Library,1782500000.0,Married_0,Denmark,+49(0)9986 24234,Baker,0,0,5,4,1,Married,0,Travel,Family,Snowy,13:00,0,1,0,0,1,10,1,1,0.0,0,Unknown
9971,Dakota Morgan,Male,35,Masters,Education&Training&Library,1797600000.0,Married_0,England,637.978.1511,Photographer,0,1,5,5,1,Married,0,Visit,Alone,Snowy,20:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
7707,Mark Long,Male,33,Masters,Education&Training&Library,1872500000.0,Married_0,Australia,+61.7.6262.0322,Furniture designer,0,1,6,4,0,Married,0,Visit,Family,Sunny,15:00,1,0,0,1,0,11,4,4,0.0,0,Unknown
11974,Dr. Brian Snyder Jr.,Male,35,Masters,Education&Training&Library,1602500000.0,Married_0,Us,936-675-4211x24195,Soil scientist,1,1,5,5,0,Married,0,Visit,Alone,Sunny,17:00,1,0,0,1,0,0,2,2,0.0,0,Unknown
7833,松田 稔,Male,34,Masters,Education&Training&Library,1579200000.0,Married_0,Japan,080-4837-1673,アートディレクター,0,1,6,8,1,Married,0,Work,Alone,Rainy,06:00,0,0,1,0,1,0,1,1,0.0,0,Unknown
8677,Christian Banks,Other,32,Masters,Education&Training&Library,1636800000.0,Married_0,England,+1-227-871-1274x22114,English as a foreign language teacher,1,0,7,4,1,Married,0,Work,Alone,Snowy,06:00,0,0,1,0,1,13,2,2,0.0,0,Unknown
12978,Jacob Weaver,Male,34,Masters,Education&Training&Library,1575000000.0,Married_0,Australia,3475-5066,Careers information officer,1,1,4,8,1,Married,0,Work,Alone,Snowy,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
11001,廖岩,Female,41,Bachelor,Personal Care & Service,7317500000.0,Married_1,China,13879297555,shuttle driver,2,1,0,3,1,Married,1,Travel,Family,Rainy,21:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
7943,Denise Gordon,Female,43,Bachelor,Personal Care & Service,4207500000.0,Married_1,England,+1-811-396-1729x98267,Licensed conveyancer,3,0,1,2,1,Married,1,Travel,Alone,Sunny,08:00,0,1,0,0,1,7,1,1,0.0,0,Unknown
9997,Sonya Warren,Female,41,Bachelor,Personal Care & Service,7747500000.0,Married_1,Us,855.727.5517x4939,Clothing/textile technologist,1,0,1,2,3,Married,1,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
5834,Rebecca Le,Female,43,Bachelor,Personal Care & Service,8839200000.0,Married_2,Us,503-369-2721x74108,"Engineer, production",2,1,1,1,2,Married,2,Travel,Friends,Snowy,08:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
14910,Анжела Васильевна Овчинникова,Female,41,Bachelor,Personal Care & Service,6364800000.0,Married_1,Russia,8 (521) 328-52-18,Tenant/Deboner,3,1,0,2,1,Married,1,Travel,Friends,Snowy,20:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
8568,赵建,Female,45,Bachelor,Personal Care & Service,7408800000.0,Married_1,China,14594860641,Train/subway driver,3,0,1,2,2,Married,1,Travel,Family,Sunny,11:00,1,0,0,0,1,0,4,4,1.0,1,SOCIALMEDIAGOLD
9836,Валерия Матвеевна Маслова,Female,41,Bachelor,Personal Care & Service,3082500000.0,Married_1,Russia,+7 987 403 3946,Art critic,1,1,0,3,2,Married,1,Visit,Alone,Snowy,15:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
2430,Desiree Keller,Female,43,Bachelor,Personal Care & Service,9691200000.0,Married_4,England,314-276-6278,Mental health nurse,1,0,0,3,1,Married,4,Visit,Alone,Snowy,22:00,1,0,0,0,1,0,1,1,0.0,0,Unknown
15897,Christopher Hunt,Other,43,Bachelor,Personal Care & Service,3420000000.0,Married_1,Us,-2861,Environmental health practitioner,2,0,0,2,3,Married,1,Work,Alone,Rainy,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
15628,Gustavo Henrique Mendes,Male,35,Unknown,Construction & Extraction,1005600000.0,Married_2,Brazil,84 2852 8505,Embalsamador,0,0,4,5,2,Married,2,Travel,Family,Rainy,21:00,0,1,0,0,1,11,5,5,1.0,1,DATASILVER
7642,John Miller,Male,33,Unknown,Construction & Extraction,1106400000.0,Married_2,England,719-766-6025x18003,Marine scientist,0,0,4,5,1,Married,2,Travel,Family,Snowy,17:00,0,1,0,0,1,10,2,2,0.0,0,Unknown
19038,Danilo Henck B.Sc.,Male,32,Unknown,Construction & Extraction,1230000000.0,Married_3,Denmark,+49(0) 707876021,Electronics engineer,0,0,4,7,3,Married,3,Travel,Alone,Sunny,18:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
16537,Herr Francis Kensy,Male,33,Unknown,Construction & Extraction,1125000000.0,Married_2,Denmark,+49 (0) 4292 242437,Altenpfleger,0,0,4,5,3,Married,2,Travel,Friends,Sunny,12:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
10984,강성민,Male,32,Unknown,Construction & Extraction,1101600000.0,Married_2,Korea,061-856-1634,Chassis assembly and installation crew,0,0,5,5,2,Married,2,Travel,Friends,Sunny,15:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
3278,노정웅,Male,32,Unknown,Construction & Extraction,997500000.0,Married_1,Korea,02-5480-7626,database developer,0,0,5,6,1,Married,1,Travel,Family,Sunny,14:00,1,0,0,0,1,0,1,1,0.0,0,Unknown
11915,Wesley French,Other,31,Unknown,Construction & Extraction,1127500000.0,Married_3,England,(599)690-0235x975,Publishing rights manager,0,0,4,7,2,Married,3,Travel,Family,Sunny,14:00,0,1,0,0,1,13,3,3,0.0,0,Unknown
4263,Michael Carroll,Male,35,Unknown,Construction & Extraction,1147500000.0,Married_1,England,949-279-2831x5680,Counsellor,0,0,8,7,3,Married,1,Visit,Alone,Snowy,16:00,0,1,0,0,1,18,1,1,0.0,0,Unknown
16112,Christopher Paul DDS,Male,35,Unknown,Construction & Extraction,1002500000.0,Married_2,Us,933-728-1820x78055,"Engineer, energy",0,0,4,6,1,Married,2,Visit,Alone,Snowy,20:00,1,0,0,0,1,11,2,2,0.0,0,Unknown
4656,Jeffery Lucas,Male,35,Unknown,Construction & Extraction,940800000.0,Married_1,England,001-727-482-1725x31086,Commercial/residential surveyor,0,0,7,8,3,Married,1,Work,Alone,Snowy,07:00,0,0,1,0,1,0,2,2,0.0,0,Unknown
3738,Paul Jimenez,Male,46,Masters,Computer & Mathematical,1225000000.0,Single_0,Us,(911)425-3004,Research scientist (medical),0,16,2,7,0,Single,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIAGOLD
16995,Eric Dunn,Male,48,Masters,Computer & Mathematical,1102500000.0,Single_0,Australia,+61.2.2317.3354,Chartered accountant,0,10,2,8,0,Single,0,Travel,Friends,Rainy,20:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
11523,中村 涼平,Male,46,Masters,Computer & Mathematical,1135000000.0,Single_0,Japan,090-6458-7305,idol,0,22,2,7,0,Single,0,Travel,Friends,Snowy,21:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
7933,David Vazquez,Male,47,Masters,Computer & Mathematical,975000000.0,Single_0,Us,299.918.1935x14509,Health promotion specialist,0,22,3,6,0,Single,0,Visit,Alone,Snowy,19:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
2831,Charles Garcia,Male,47,Masters,Computer & Mathematical,974400000.0,Single_0,Australia,+61 8 5592 6088,Sports development officer,0,18,3,6,0,Single,0,Visit,Alone,Sunny,15:00,1,0,0,1,0,27,5,5,0.0,0,Unknown
12738,Edward Anderson,Male,46,Masters,Computer & Mathematical,1185000000.0,Single_0,Us,(305)240-9537x5650,Data scientist,0,19,2,4,0,Single,0,Work,Alone,Rainy,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
2305,藤原 聡太郎,Male,49,Masters,Computer & Mathematical,1128000000.0,Single_0,Japan,090-0804-6338,fireworks master,0,21,3,5,1,Single,0,Work,Alone,Rainy,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
13912,坂本 零,Male,47,Masters,Computer & Mathematical,995000000.0,Single_0,Japan,080-7356-5336,farmer,0,19,2,5,0,Single,0,Work,Alone,Snowy,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
18496,Phillip Henderson,Male,46,Masters,Computer & Mathematical,1180000000.0,Single_0,Us,(525)871-9031x4978,Building control surveyor,0,13,3,6,0,Single,0,Work,Alone,Snowy,06:00,0,0,1,0,1,0,1,1,0.0,0,Unknown
19061,Diamond Sullivan,Female,74,Unknown,Arts Design Entertainment Sports & Media,1107500000.0,Married_1,England,(619)906-3808,Publishing copy,0,3,0,1,1,Married,1,Travel,Family,Snowy,15:00,0,1,0,0,1,5,3,3,1.0,1,SOCIALMEDIA
3620,中島 里佳,Female,60,Unknown,Arts Design Entertainment Sports & Media,1190400000.0,Married_1,Japan,070-7686-0928,model,0,2,0,1,0,Married,1,Travel,Friends,Sunny,16:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
5766,Brooke Daniels,Female,50,Unknown,Arts Design Entertainment Sports & Media,1100000000.0,Married_4,Us,6737542870,Lexicographer,0,1,0,1,1,Married,4,Travel,Friends,Sunny,22:00,1,0,0,0,1,0,1,1,0.0,0,Unknown
